Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
35440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.484375,5244.43359375,17908.0,17901.0,,
35460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252.05078125,5253.22265625,17927.0,17931.0,,
35480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.546875,5259.375,17956.0,17952.0,,
35500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266.40625,5266.69921875,17976.0,17977.0,,
35523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.31640625,5272.265625,18003.0,17996.0,,
35710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.72265625,5291.015625,18059.0,18041.0,,
35711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321.77734375,5319.7265625,18165.0,18158.0,,
35722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.4140625,5325.29296875,18174.0,18177.0,,
35742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332.03125,5332.03125,18191.0,18186.0,,
35762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18216.0,18211.0,,
35763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5336.71875,5335.25390625,,,,
35782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.0625,5340.234375,18224.0,,,
35783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18228.0,,
35803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343.45703125,5344.04296875,18239.0,18241.0,,
35823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347.265625,5347.265625,18252.0,18252.0,,
35843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5350.78125,5350.78125,18264.0,18264.0,,
35863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354.58984375,5353.41796875,18277.0,18273.0,,
35883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356.640625,5356.640625,18284.0,18284.0,,
35903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5359.86328125,5358.984375,18295.0,18292.0,,
35923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361.9140625,5361.9140625,,,,
35924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18302.0,18302.0,,
35943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5365.13671875,5364.84375,18313.0,,,
35944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18312.0,,
35964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367.48046875,5367.48046875,18321.0,18321.0,,
35984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.82421875,5370.1171875,18329.0,18330.0,,
36004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5372.75390625,5372.16796875,18339.0,18337.0,,
36024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374.8046875,5374.8046875,18346.0,18346.0,,
36044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.1484375,5376.85546875,18354.0,18353.0,,
36065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.61328125,5378.90625,18359.0,18360.0,,
36085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.95703125,5381.54296875,18367.0,18369.0,,
36105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383.30078125,5383.0078125,18375.0,18374.0,,
36125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385.3515625,5385.05859375,18382.0,18381.0,,
36145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387.40234375,5386.81640625,18389.0,18387.0,,
36408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389.16015625,5389.16015625,,,,
36409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.34375,5402.34375,18440.0,18440.0,,
36410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.6875,5404.6875,18448.0,18448.0,,
36427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.2734375,5404.98046875,18450.0,18449.0,,
36447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.15234375,5406.15234375,18453.0,18453.0,,
36467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.32421875,5407.03125,18457.0,18456.0,,
36488,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,5408.203125,5407.91015625,18460.0,18459.0,,
36507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.49609375,5408.7890625,18461.0,18462.0,,
36528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.66796875,5409.66796875,18465.0,18465.0,,
36549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.25390625,5410.25390625,18467.0,18467.0,,
36568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.83984375,5410.546875,18469.0,18468.0,,
36588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.1328125,5411.1328125,18470.0,18470.0,,
36608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.71875,5411.71875,18472.0,18472.0,,
36628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.59765625,5412.01171875,18475.0,18473.0,,
36650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.890625,,18476.0,,
36669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.18359375,,18477.0,,,
36689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.4765625,,18478.0,,,
36709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.18359375,5413.4765625,18477.0,18478.0,,
36729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.890625,,18476.0,,,
36769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.4765625,,18478.0,,,
36789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.18359375,5413.18359375,18477.0,18477.0,,
36809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.4765625,,18478.0,,
36989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.4765625,,18479.0,,,
36990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.59765625,5412.59765625,18475.0,18477.0,,
36991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.42578125,5411.71875,18471.0,18472.0,,
37011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.83984375,5411.1328125,18469.0,18470.0,,
37030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.546875,5410.25390625,18468.0,18467.0,,
37050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.375,5409.375,18464.0,18464.0,,
37070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.7890625,5409.08203125,18462.0,18463.0,,
37090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.203125,5408.203125,18460.0,18460.0,,
37111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.32421875,,,,,
37112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.6171875,18457.0,18458.0,,
37130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.73828125,,,,,
37131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.73828125,18455.0,18455.0,,
37151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.15234375,5406.4453125,18453.0,18454.0,,
37171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.2734375,5405.56640625,18450.0,18451.0,,
37191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.98046875,5404.6875,18449.0,18448.0,,
37211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.1015625,5404.1015625,18446.0,18446.0,,
37231,,,,,,,,,,,,,,,,,,,,,,,-1.0499999523162842,,,,,,,,,,,5403.515625,5403.515625,18444.0,18444.0,,
37251,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,5402.63671875,5402.34375,18441.0,18440.0,,
37272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.7578125,5401.7578125,18438.0,18438.0,,
37292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.87890625,5400.87890625,18435.0,18435.0,,
37312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5399.70703125,5399.70703125,18431.0,18431.0,,
37332,,,,,,,,,,,,,,,,,,,,,,,-1.0499999523162842,,,,,,,,,,,5398.53515625,5398.53515625,18427.0,18427.0,,
37352,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,5397.65625,5397.65625,18424.0,18424.0,,
37372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.484375,5396.19140625,18420.0,18419.0,,
37392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5395.01953125,5395.3125,18415.0,18416.0,,
37412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5394.140625,5394.140625,18412.0,18412.0,,
37433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393.26171875,5393.26171875,18409.0,18409.0,,
37453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.08984375,5392.3828125,18405.0,18406.0,,
37712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.50390625,5391.2109375,18403.0,18402.0,,
37713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385.9375,5385.64453125,18384.0,18383.0,,
37714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.95703125,5380.95703125,18367.0,18367.0,,
37715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5379.78515625,5379.4921875,18363.0,18362.0,,
37735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5376.85546875,5377.1484375,18353.0,18354.0,,
37755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371.2890625,5371.2890625,18334.0,18334.0,,
37776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363.37890625,5364.2578125,18307.0,18310.0,,
37795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.31640625,5351.953125,18259.0,18268.0,,
37815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5314.453125,5312.6953125,18140.0,18134.0,,
37835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.8203125,5266.9921875,17974.0,17978.0,,
37855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.9453125,5219.53125,17814.0,17816.0,,
37878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174.70703125,5177.05078125,17663.0,17671.0,,
37896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138.0859375,5137.5,17538.0,17536.0,,
37916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123.73046875,5125.1953125,17489.0,17494.0,,
37936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123.14453125,5124.609375,17487.0,17492.0,,
37956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.78125,5126.3671875,17496.0,17498.0,,
37976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.5390625,5126.953125,17502.0,17500.0,,
37996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5129.58984375,5129.00390625,17509.0,17507.0,,
38016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130.76171875,5132.2265625,17513.0,17518.0,,
38037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132.8125,,17520.0,,,
38057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134.5703125,5133.3984375,17526.0,17522.0,,
38077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135.15625,5136.62109375,17528.0,17533.0,,
38097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136.9140625,5137.20703125,17534.0,17535.0,,
38117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137.79296875,,17537.0,,,
38137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139.2578125,5138.671875,17542.0,17540.0,,
38157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.13671875,5141.30859375,17545.0,17549.0,,
38177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141.30859375,5141.015625,17549.0,17548.0,,
38198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143.06640625,5141.6015625,17555.0,17550.0,,
38218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5142.48046875,5144.53125,17553.0,17560.0,,
38431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152.44140625,5151.85546875,17587.0,17585.0,,
38439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152.734375,5154.19921875,17588.0,17593.0,,
38459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154.19921875,5153.3203125,17593.0,17590.0,,
38480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155.37109375,5153.90625,17597.0,17592.0,,
38500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154.4921875,5155.95703125,17594.0,17599.0,,
38520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.25,5156.25,17600.0,17600.0,,
38540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.54296875,5156.54296875,17601.0,17601.0,,
38560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5157.421875,5157.12890625,17604.0,17603.0,,
38580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159.1796875,,17610.0,,
38600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159.1796875,5158.59375,17610.0,,,
38601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17608.0,,
38620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160.3515625,5159.1796875,17614.0,17610.0,,
38641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160.05859375,5160.9375,17613.0,17616.0,,
38661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161.81640625,5161.81640625,17619.0,17619.0,,
38680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.109375,5162.40234375,17620.0,17621.0,,
38700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163.8671875,,17626.0,,,
38720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.98828125,5165.33203125,17623.0,17631.0,,
38740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5164.74609375,17631.0,17629.0,,
38760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,5165.33203125,17634.0,17631.0,,
38780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.50390625,,,,,
38781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.2109375,17635.0,17634.0,,
38801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.67578125,5168.26171875,17639.0,17641.0,,
38821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.26171875,5167.96875,17641.0,17640.0,,
38841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170.01953125,5168.5546875,17647.0,17642.0,,
38861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.84765625,5171.19140625,17643.0,17651.0,,
38882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171.484375,5170.8984375,17652.0,17650.0,,
38902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171.19140625,5171.484375,17651.0,17652.0,,
38922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.94921875,5171.77734375,17657.0,17653.0,,
38942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.36328125,5174.12109375,17655.0,17661.0,,
38962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174.12109375,5173.2421875,17661.0,17658.0,,
39157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.0,5175.5859375,17664.0,17666.0,,
39158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.1015625,5180.56640625,17678.0,17683.0,,
39164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.98046875,5179.6875,17681.0,17680.0,,
39184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181.73828125,5180.2734375,17687.0,17682.0,,
39204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180.859375,5181.4453125,17684.0,17686.0,,
39224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5182.03125,5181.73828125,17688.0,17687.0,,
39244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5182.03125,,17688.0,,
39265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.7890625,,17694.0,,,
39284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181.73828125,5184.375,17687.0,17696.0,,
39304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.7890625,5183.49609375,17694.0,,,
39305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17693.0,,
39325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.08203125,5184.08203125,17695.0,17695.0,,
39345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.375,,17696.0,,,
39365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.66796875,5186.1328125,17697.0,17702.0,,
39385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186.1328125,5185.25390625,17702.0,17699.0,,
39405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187.3046875,5185.83984375,17706.0,17701.0,,
39426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186.42578125,5187.3046875,17703.0,17706.0,,
39446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188.4765625,5187.890625,17710.0,17708.0,,
39466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188.18359375,5188.4765625,17709.0,17710.0,,
39667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190.234375,,17716.0,,,
39668,,,,,,,,,,,,,,,,,,,,,,,-1.0499999523162842,,,,,,,,,,,5194.62890625,5195.21484375,17731.0,17733.0,,
39687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.21484375,5194.921875,17733.0,17732.0,,
39707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.6796875,5194.62890625,17738.0,17731.0,,
39727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.21484375,5196.97265625,17733.0,17739.0,,
39748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.97265625,5196.6796875,17739.0,17738.0,,
39767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.6796875,5196.97265625,17738.0,17739.0,,
39787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.14453125,,,,,
39788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.6796875,17743.0,17738.0,,
39808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.6796875,5199.0234375,17738.0,17746.0,,
39828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.4375,5197.55859375,17744.0,17741.0,,
39848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.14453125,5198.4375,17743.0,17744.0,,
39868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.31640625,5198.14453125,17747.0,17743.0,,
39888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.73046875,5199.31640625,17745.0,17747.0,,
39908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.90234375,,17749.0,,,
39929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.78125,5199.90234375,17752.0,17749.0,,
39949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.48828125,,17751.0,,
39969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.3671875,5201.66015625,17754.0,17755.0,,
39989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.3671875,,17754.0,,
40009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.41796875,,17761.0,,,
40029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.66015625,5203.41796875,17755.0,17761.0,,
40049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.125,,,,,
40050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.83203125,17760.0,17759.0,,
40070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.609375,5200.78125,17748.0,17752.0,,
40250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5182.03125,5181.73828125,17688.0,17720.0,,
40251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.72265625,5142.7734375,17547.0,17554.0,,
40271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136.62109375,5136.9140625,17533.0,17534.0,,
40291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131.640625,5131.0546875,17516.0,17514.0,,
40311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.953125,5126.953125,17500.0,17500.0,,
40331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122.265625,5123.4375,17484.0,17488.0,,
40352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5118.1640625,5118.1640625,17470.0,17470.0,,
40371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5114.0625,,,,,
40372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113.18359375,17456.0,17453.0,,
40392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109.66796875,5111.42578125,17441.0,17447.0,,
40412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5106.73828125,5107.03125,17431.0,17432.0,,
40431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103.80859375,5102.34375,17421.0,17416.0,,
40451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100.0,5100.29296875,17408.0,17409.0,,
40471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.0703125,5098.2421875,17398.0,,,
40472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17402.0,,
40491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094.43359375,5093.26171875,17389.0,17385.0,,
40511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091.2109375,,,,,
40512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091.2109375,17378.0,17378.0,,
40532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5088.28125,5089.74609375,17368.0,17373.0,,
40552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086.5234375,5086.23046875,17362.0,17361.0,,
40572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083.88671875,5083.0078125,17353.0,17350.0,,
40593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081.8359375,5082.421875,17346.0,17348.0,,
40613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5079.78515625,5080.078125,17339.0,17340.0,,
40632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.02734375,5077.1484375,17333.0,17330.0,,
40652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.68359375,5076.26953125,17325.0,17327.0,,
40673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074.51171875,5075.390625,17321.0,17324.0,,
40693,,,,,,,,,,,,,,,,,,,,,,,-1.059999942779541,,,,,,,,,,,5073.6328125,5072.16796875,17318.0,17313.0,,
40713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071.2890625,5071.875,17310.0,17312.0,,
40733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069.53125,5070.99609375,17304.0,17309.0,,
40753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5067.7734375,,17298.0,,
40773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5067.1875,5067.48046875,17296.0,17297.0,,
40794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065.72265625,5067.1875,17291.0,17296.0,,
40982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.69140625,5058.69140625,17267.0,17267.0,,
40995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.10546875,5059.27734375,17265.0,17269.0,,
41035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.69140625,,17267.0,,
