Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
17006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5671.58203125,5671.2890625,19359.0,19358.0,,
17027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.16796875,5672.75390625,19361.0,19363.0,,
17046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673.33984375,5673.6328125,19365.0,19366.0,,
17067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673.6328125,5674.51171875,19366.0,19369.0,,
17087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675.68359375,5675.68359375,19373.0,19373.0,,
17108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676.26953125,5676.26953125,19375.0,19375.0,,
17127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676.5625,,19376.0,,
17146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.1484375,,,,,
17147,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,,5676.26953125,19378.0,19375.0,,
17167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676.5625,5675.9765625,19376.0,19374.0,,
17187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676.26953125,5676.26953125,19375.0,19375.0,,
17207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676.5625,5677.1484375,,,,
17208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19376.0,19378.0,,
17227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.44140625,5678.02734375,19379.0,19381.0,,
17247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5678.3203125,5678.61328125,19382.0,19383.0,,
17267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5679.4921875,5679.4921875,19386.0,19386.0,,
17287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680.078125,5680.37109375,19388.0,19389.0,,
17308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680.95703125,5680.95703125,19391.0,19391.0,,
17328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681.54296875,5680.6640625,19393.0,19390.0,,
17348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680.95703125,5680.37109375,19391.0,19389.0,,
17466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682.421875,5682.421875,19396.0,19396.0,,
17468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682.12890625,,19395.0,,,
17489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680.95703125,5681.25,19391.0,19392.0,,
17509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5679.78515625,5678.90625,19387.0,19384.0,,
17529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.44140625,5675.9765625,19379.0,19374.0,,
17549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5674.21875,5673.92578125,19368.0,19367.0,,
17569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.16796875,5672.16796875,19361.0,19361.0,,
17589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.41015625,,,,,
17590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.703125,19355.0,19356.0,,
17609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669.23828125,5670.1171875,,,,
17610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19351.0,19354.0,,
17630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.359375,5668.65234375,19348.0,19349.0,,
17650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667.7734375,5668.359375,19346.0,19348.0,,
17670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.89453125,5666.89453125,19343.0,19343.0,,
17691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5665.72265625,5665.13671875,19339.0,19337.0,,
17710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5663.0859375,5661.62109375,19330.0,19325.0,,
17731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5658.984375,5658.69140625,19316.0,19315.0,,
17751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5656.640625,5656.34765625,19308.0,19307.0,,
17771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5654.296875,5654.8828125,19300.0,19302.0,,
17791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653.41796875,5653.7109375,19297.0,19298.0,,
17811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652.83203125,5652.83203125,19295.0,19295.0,,
17831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653.125,,,,,
17832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653.41796875,19296.0,19297.0,,
17852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653.41796875,5653.7109375,19297.0,19298.0,,
17872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5654.296875,5653.41796875,19300.0,19297.0,,
17892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653.125,5651.953125,19296.0,19292.0,,
17913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641.9921875,5641.11328125,19258.0,19255.0,,
17932,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,5566.40625,5563.4765625,19000.0,18990.0,,
17952,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5438.37890625,5433.69140625,18563.0,18547.0,,
17973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.02734375,5297.75390625,,,,
17974,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,,,18101.0,18083.0,,
17993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.94921875,5170.3125,17657.0,17648.0,,
18012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.984375,5056.34765625,17268.0,17259.0,,
18032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015.625,5013.8671875,17120.0,17114.0,,
18053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5029.39453125,,17167.0,,,
18074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057.2265625,5059.27734375,17262.0,17269.0,,
18093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085.64453125,5085.3515625,17359.0,17358.0,,
18113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111.42578125,5112.3046875,17447.0,17450.0,,
18133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137.20703125,5139.55078125,17535.0,17543.0,,
18154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161.5234375,5161.5234375,17618.0,,,
18155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17618.0,,
18174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.08203125,5183.7890625,17695.0,17694.0,,
18194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.00390625,5205.46875,17763.0,17768.0,,
18214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5227.44140625,5228.61328125,17843.0,17847.0,,
18234,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5247.94921875,5248.2421875,17913.0,17914.0,,
18256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.62890625,,,,,
18257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.62890625,17987.0,17987.0,,
18274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286.9140625,5288.0859375,18046.0,18050.0,,
18294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.8359375,5308.0078125,18114.0,18118.0,,
18315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.12109375,5324.12109375,18173.0,18173.0,,
18335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341.69921875,5342.578125,18233.0,18236.0,,
18355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5358.69140625,5358.69140625,18291.0,18291.0,,
18375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375.390625,5376.26953125,18348.0,18351.0,,
18395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.50390625,5391.796875,18403.0,18404.0,,
18415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.73828125,5407.03125,18455.0,18456.0,,
18435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.6796875,5421.6796875,,,,
18436,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,,,18506.0,18506.0,,
18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436.62109375,5437.20703125,18557.0,,,
18457,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,,,,18559.0,,
18476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450.9765625,5450.9765625,18606.0,18606.0,,
18495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5464.16015625,5464.16015625,18651.0,18651.0,,
18515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477.9296875,5478.80859375,18698.0,18701.0,,
18536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490.234375,5490.52734375,18740.0,18741.0,,
18556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501.07421875,5502.83203125,18777.0,18783.0,,
18576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514.84375,5515.4296875,18824.0,18826.0,,
18597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5525.390625,5525.09765625,18860.0,18859.0,,
18617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5535.05859375,5535.3515625,18893.0,18894.0,,
18637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546.484375,5547.65625,18932.0,18936.0,,
18656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557.32421875,5557.03125,18969.0,18968.0,,
18676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.11328125,5566.40625,18999.0,,,
18677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0,,
18696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577.24609375,,,,,
18697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577.83203125,19037.0,19039.0,,
18719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587.79296875,5587.20703125,19073.0,19071.0,,
18737,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,5595.703125,5594.53125,19100.0,19096.0,,
18757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603.61328125,5603.90625,19127.0,19128.0,,
18777,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5612.6953125,5613.57421875,19158.0,19161.0,,
18797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5621.77734375,5622.65625,19189.0,19192.0,,
18818,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,5629.6875,5630.2734375,19216.0,19218.0,,
18838,,,,,,,,,,,,,,,,,,,,,,,-2.359999895095825,,,,,,,,,,,5638.18359375,5638.76953125,19245.0,19247.0,,
18857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5646.38671875,,,,,
18858,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,,5646.97265625,19273.0,19275.0,,
19005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.75390625,5673.046875,19339.0,19339.0,,
19006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691.796875,5692.96875,19428.0,19432.0,,
19019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.12109375,5699.4140625,19453.0,19454.0,,
19039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704.98046875,5705.2734375,19473.0,19474.0,,
19059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5710.83984375,5709.9609375,19493.0,19490.0,,
19079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5716.11328125,5715.52734375,19511.0,19509.0,,
19099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5721.38671875,5720.80078125,19529.0,19527.0,,
19120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.78125,5725.48828125,19544.0,19543.0,,
19139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730.46875,5730.17578125,19560.0,19559.0,,
19159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5734.5703125,,19574.0,,,
19180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5739.2578125,5740.13671875,19590.0,19593.0,,
19200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.9453125,5745.703125,19606.0,19612.0,,
19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749.51171875,5750.390625,19625.0,19628.0,,
19242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5753.90625,5754.19921875,19640.0,19641.0,,
19260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5758.59375,,,,,
19261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757.71484375,19656.0,19653.0,,
19280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5762.109375,5760.9375,19668.0,19664.0,,
19300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765.33203125,5764.74609375,19679.0,19677.0,,
19321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768.84765625,5769.140625,19691.0,19692.0,,
19341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5772.65625,5772.65625,19704.0,19704.0,,
19361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5775.5859375,,,,,
19362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5775.5859375,19714.0,19714.0,,
19384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5778.515625,5777.9296875,19724.0,19722.0,,
19422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5784.375,5784.08203125,19744.0,,,
19423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19743.0,,
19443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5790.234375,5791.9921875,19764.0,19770.0,,
19463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793.75,5795.5078125,,,,
19482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5797.265625,5797.55859375,19788.0,19789.0,,
19502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.609375,5799.609375,19796.0,19796.0,,
19523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.24609375,5801.3671875,19805.0,19802.0,,
19542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5804.296875,5803.125,19812.0,19808.0,,
19563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5806.0546875,5805.46875,19818.0,19816.0,,
19582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807.8125,5808.10546875,19824.0,19825.0,,
19602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5810.15625,5810.44921875,19832.0,,,
19604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19833.0,,
19622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812.79296875,,,,,
19623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812.5,19841.0,19840.0,,
19642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.2578125,5813.671875,19846.0,19844.0,,
19662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815.72265625,,,,,
19663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.55078125,19851.0,19847.0,,
19683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816.89453125,5816.015625,19855.0,19852.0,,
19703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5818.359375,5817.7734375,19860.0,19858.0,,
19723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5819.53125,5820.1171875,19864.0,19866.0,,
19743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5821.2890625,5822.75390625,19870.0,19875.0,,
19763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5823.33984375,5825.68359375,19877.0,19885.0,,
19783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.9765625,5827.1484375,19886.0,19890.0,,
19803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5827.734375,5828.61328125,,,,
19804,,,,,,,,,,,,,,,,,,,,,,,-2.380000114440918,,,,,,,,,,,,,19892.0,19895.0,,
19824,,,,,,,,,,,,,,,,,,,,,,,-2.369999885559082,,,,,,,,,,,5829.19921875,5828.90625,19897.0,19896.0,,
19844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830.6640625,5829.4921875,19902.0,19898.0,,
19864,,,,,,,,,,,,,,,,,,,,,,,-2.380000114440918,,,,,,,,,,,5831.54296875,5830.37109375,19905.0,19901.0,,
19884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5832.12890625,5831.54296875,19907.0,19905.0,,
19904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5832.71484375,5832.71484375,19909.0,19909.0,,
19924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5833.88671875,5834.1796875,19913.0,19914.0,,
19944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834.765625,,,,,
19945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5835.64453125,19916.0,19919.0,,
19978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836.23046875,5836.23046875,19921.0,19921.0,,
19986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837.109375,5836.5234375,19924.0,19922.0,,
20025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837.40234375,,19925.0,,,
20046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837.6953125,5836.81640625,19926.0,19923.0,,
20065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837.98828125,5837.6953125,19927.0,19926.0,,
20085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5838.28125,5838.8671875,,,,
20086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19928.0,19930.0,,
20105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839.453125,5840.91796875,,,,
20106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19932.0,19937.0,,
20125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840.625,5842.3828125,19936.0,19942.0,,
20145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5842.08984375,5843.5546875,19941.0,19946.0,,
20166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843.26171875,5844.140625,19945.0,19948.0,,
20186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5844.43359375,,19949.0,,,
20206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.01953125,,19951.0,,,
20228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.3125,,19952.0,,,
20246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5844.43359375,,19949.0,,
20287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.60546875,,19953.0,,
20306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.8984375,,,,,
20307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846.19140625,19954.0,19955.0,,
20327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846.484375,5846.484375,19956.0,19956.0,,
20347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.36328125,5847.0703125,19959.0,19958.0,,
20367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.65625,,19960.0,,,
20387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846.77734375,,19957.0,,
20407,,,,,,,,,,,,,,,,,,,,,,,-2.390000104904175,,,,,,,,,,,,5846.484375,,19956.0,,
20427,,,,,,,,,,,,,,,,,,,,,,,-2.380000114440918,,,,,,,,,,,5847.36328125,5847.0703125,19959.0,19958.0,,
20447,,,,,,,,,,,,,,,,,,,,,,,-2.390000104904175,,,,,,,,,,,,,,,,
20469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.2421875,,19962.0,,
20488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.94921875,5849.12109375,19961.0,19965.0,,
20509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.2421875,5850.0,19962.0,19968.0,,
20529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849.12109375,5850.5859375,19965.0,19970.0,,
20548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849.70703125,5851.171875,19967.0,19972.0,,
20569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.5859375,5850.5859375,19970.0,19970.0,,
20589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.29296875,,19969.0,,
20755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.5859375,5849.4140625,19971.0,19968.0,,
20756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.29296875,5850.5859375,19969.0,19970.0,,
20770,,,,,,,,,,,,,,,,,,,,,,,-2.4000000953674316,,,,,,,,,,,5850.5859375,,19970.0,,,
20790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.29296875,5849.70703125,19969.0,19967.0,,
20810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849.70703125,5848.53515625,19967.0,19963.0,,
20830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849.12109375,5848.2421875,19965.0,19962.0,,
20850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.2421875,5847.94921875,19962.0,19961.0,,
20871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.65625,,19960.0,,,
20890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.53515625,,19963.0,,
20911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5849.4140625,,19966.0,,
20931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.94921875,,19961.0,,,
20951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.828125,,19964.0,,
20971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.36328125,5847.65625,19959.0,19960.0,,
20991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.8984375,5845.60546875,19954.0,19953.0,,
21011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5844.140625,5842.96875,19948.0,19944.0,,
21031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5841.50390625,5840.33203125,19939.0,19935.0,,
21052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839.16015625,5837.98828125,19931.0,19927.0,,
21071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836.23046875,,,,,
21072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5835.9375,19921.0,19920.0,,
21092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834.1796875,5833.88671875,19914.0,19913.0,,
21112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.8359375,,19906.0,,,
21132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830.37109375,5830.37109375,19901.0,19901.0,,
21152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5828.02734375,5827.734375,19893.0,19892.0,,
21173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.68359375,5824.8046875,19885.0,19882.0,,
21193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5822.4609375,5821.875,19874.0,19872.0,,
21213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5819.53125,5818.9453125,19864.0,19862.0,,
21233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815.13671875,5815.4296875,19849.0,19850.0,,
21254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811.328125,5812.5,19836.0,19840.0,,
21273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808.3984375,5809.5703125,19826.0,19830.0,,
21293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5806.34765625,5807.51953125,19819.0,19823.0,,
21314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5804.58984375,5804.8828125,19813.0,19814.0,,
